Price,Close
Ticker,AMGN
Date,
1990-01-02,0.7419193983078003
1990-01-03,0.7599270939826965
1990-01-04,0.7743335962295532
1990-01-05,0.7851381301879883
1990-01-08,0.7833375930786133
1990-01-09,0.7671301364898682
1990-01-10,0.7707316279411316
1990-01-11,0.7545251250267029
1990-01-12,0.7419193983078003
1990-01-15,0.7455211281776428
1990-01-16,0.7671301364898682
1990-01-17,0.7653294801712036
1990-01-18,0.7527244687080383
1990-01-19,0.7599270939826965
1990-01-22,0.7383175492286682
1990-01-23,0.7455211281776428
1990-01-24,0.7473218441009521
1990-01-25,0.7563255429267883
1990-01-26,0.7455211281776428
1990-01-29,0.7455211281776428
1990-01-30,0.6806932091712952
1990-01-31,0.6734898686408997
1990-02-01,0.6446776986122131
1990-02-02,0.698701024055481
1990-02-05,0.7167086601257324
1990-02-06,0.698701024055481
1990-02-07,0.7383175492286682
1990-02-08,0.7653294801712036
1990-02-09,0.7527244687080383
1990-02-12,0.7563255429267883
1990-02-13,0.7491224408149719
1990-02-14,0.7491224408149719
1990-02-15,0.7995446920394897
1990-02-16,0.7995446920394897
1990-02-20,0.8103489875793457
1990-02-21,0.8229540586471558
1990-02-22,0.8031452894210815
1990-02-23,0.7977436780929565
1990-02-26,0.81395024061203
1990-02-27,0.8283565640449524
1990-02-28,0.8283565640449524
1990-03-01,0.81395024061203
1990-03-02,0.8283565640449524
1990-03-05,0.835559606552124
1990-03-06,0.8535673022270203
1990-03-07,0.835559606552124
1990-03-08,0.8283565640449524
1990-03-09,0.8103489875793457
1990-03-12,0.8499661087989807
1990-03-13,0.8571687340736389
1990-03-14,0.8535673022270203
1990-03-15,0.8715754151344299
1990-03-16,0.8643724918365479
1990-03-19,0.8895825743675232
1990-03-20,0.8895825743675232
1990-03-21,0.8787785768508911
1990-03-22,0.8787785768508911
1990-03-23,0.8823801279067993
1990-03-26,0.8751767873764038
1990-03-27,0.8913841843605042
1990-03-28,0.8787785768508911
1990-03-29,0.8769773244857788
1990-03-30,0.8895825743675232
1990-04-02,0.8931853175163269
1990-04-03,0.9147942662239075
1990-04-04,0.9003873467445374
1990-04-05,0.9111923575401306
1990-04-06,0.8895825743675232
1990-04-09,0.8679731488227844
1990-04-10,0.8787785768508911
1990-04-11,0.8679731488227844
1990-04-12,0.8859816193580627
1990-04-16,0.8877819776535034
1990-04-17,0.8697750568389893
1990-04-18,0.9003873467445374
1990-04-19,0.9183952808380127
1990-04-20,0.9111923575401306
1990-04-23,0.8967857360839844
1990-04-24,0.8859816193580627
1990-04-25,0.9003873467445374
1990-04-26,0.9147942662239075
1990-04-27,0.8895825743675232
1990-04-30,0.9219968914985657
1990-05-01,0.9418050050735474
1990-05-02,0.9328015446662903
1990-05-03,0.9291999936103821
